Name,Address,City,State,Zip,Services
Chrysalis Health,2215 NW 36th Street,Miami,Florida 33142,33142,"? MH SUMH ? OP PHDT ? PH ? AT BMT CBT CFT DBT GT IDD IPT PTM TT ? PVTP ? MD ? GL 
CJ CO TRMA PTSD SMI ? CM COOT PRS ? TCC ? SMPD ? ADLT YAD ? AH ? SP"
Community Health of South Florida Coconut Grove,3831 Grand Avenue,Miami,Florida 33133,33133,"? MH SUMH ? OP ? OMH ? CBT CFT IDD IPT TT ? CIT ? PVTN ? FQHC ? CLF CMHG CSBG 
MC MD OSF PI SCJJ SEF SF SI SMHA SWFS ? PA SS ? SMI ? CDM COOT FPSY IPC ? SMON ? 
ADLT CHLD SNR YAD ? AH ? SP"
Community Health of South Florida Doris Ison Health Center,10300 SW 216th Street,Miami,Florida 33190,33190,"? MH SUMH ? HI OP PHDT TELE ? PSY ? AT BMT CBT CFT GT IDD IPT PTM TT ? CIT WI ? 
PVTN ? CLF CMHG CSBG ITU MC MD MI OSF PI SCJJ SEF SF SI SMHA SWFS ? PA SS ? CJ 
CO HV SMI ? CDM CM COOT DEC ES FPSY IMR IPC PRS SPS TPC PEER ? NRT NSC STU 
TCC ? SMON ? ADLT CHLD SNR YAD ? AH ? SP F19 F28"
Compass Health Systems Kendall Clinic,11440 North Kendall Drive Suite 208,Miami,Florida 33176,33176,"? MH SUMH ? OP ? OMH ? BMT CBT CFT DBT GT IDD IPT PTM TT ? WI ? PVTP ? MC MD MI 
PI SCJJ SF SI SWFS ? SS ? CJ ? CDM CM COOT DEC ES FPSY IMR SPS ? NSC STU TCC ? 
SMPD ? ADLT CHLD SNR YAD ? AH ? SP"
Compass Health Systems North Miami Clinic,1065 NE 125th Street Suite 206,Miami,Florida 33161,33161,"? MH SUMH ? OP ? OMH ? BMT CBT CFT DBT GT IDD IPT PTM TT ? WI ? PVTP ? CLF MC MD 
MI OSF PI SCJJ SF SI ? SS ? CJ ? CDM CM COOT DEC FPSY IMR IPC SPS ? NSC STU TCC ? 
SMPD ? ADLT CHLD SNR YAD ? AH ? SP F36"
Dade Family Counseling CMHC Inc,1951 NW 17th Avenue,Miami,Florida 33125,33125,"? MH SUMH ? OP PHDT TELE ? CMHC ? AT CBT CFT GT IDD IPT PTM TT ? PVTP ? MC MD PI 
SF SWFS ? SE CJ CO ? CM COOT FPSY PRS ? SMPD ? ADLT CHLD SNR YAD ? SP F19 F31"
DGCMHC North Miami Office,1150 NE 125th Street,Miami,Florida 33161,33161,"? MH SUMH ? OP ? CMHC ? AT CBT GT IDD IPT PTM ? CIT WI ? PVTN ? CLF ITU MC MD MI PI 
SF SI SMHA SWFS VAF ? PA SS ? SE GL VET CJ CO HV TRMA ALZ SMI ? CM COOT HS IMR 
PRS SEMP SH PEER ? STU TCC ? SMPD ? ADLT SNR YAD ? AH ? SP F19 F28"
Fellowship House,5711 South Dixie Highway,Miami,Florida 33143,33143,"? MH SUMH ? OP ? OMH ? GT IDD IPT PTM TT ? PVTN ? CLF MC MD OSF SF SMHA ? PA ? 
CJ CO SMI ? ACT CM COOT HS ICM IPC PRS SEMP SH SPS PEER ? SMPD ? ADLT SNR YAD ? 
AH ? SP"
Golden Palms Residential Trt Fac,17000 NE 21st Avenue,Miami,Florida 33162,33162,"? MH SUMH ? RES ? RTCA ? AT BMT PTM ? PVTN ? CMHG MC MD SF SMHA ? SE VET CO ? 
CDM CM FPSY IMR ? SMPD ? SNR ? AH ? SP F19"
Healthy Connections CMHC Inc,"2780 SW 37th Avenue, Suite 206",Miami,Florida 33133,33133,"? MH SUMH ? OP PHDT ? CMHC ? BMT CBT CFT DBT GT IDD IPT PTM TT ? PVTP ? MC MD PI 
SF ? TAY SE CO SMI ? CM COOT ES FPSY HS PRS SPS ? SMPD ? ADLT CHLD SNR YAD ? SP"
Improving Lives Community Mental Health Center Inc,11040 SW 88th Street Suite C-100,Miami,Florida 33176,33176,"? MH SUMH ? OP PHDT ? CMHC ? AT CFT GT IPT TT ? PVTP ? SF ? TAY SE GL CJ CO SED 
SMI ? COOT SPS ? SMPD ? ADLT CHLD SNR YAD ? SP F67"
Integrity Behavioral Health LLC,"160 NW 176th Street, Suite 344",Miami,Florida 33169,33169,"? MH SUMH ? OP TELE ? OMH ? AT BMT CBT CFT GT IPT PTM TT ? PVTP ? MC MD OSF PI 
SF SI SMHA SWFS ? SS ? TAY SE GL VET CO TRMA PTSD SED SMI ? COOT FPSY PRS SPS ? 
SMON ? ADLT CHLD SNR YAD ? SP F19 F28 F35 F70"
Jackson Memorial Hospital Behavioral Health Hospital,1695 NW 9th Avenue Suite 2308,Miami,Florida 33136,33136,"? MH SUMH ? HI OP ? PSY ? AT BMT CBT CFT DBT GT IDD IPT PTM TT ? CIT WI ? LMG ? CLF 
CMHG CSBG MC MD MI PI SCJJ SF SI SMHA SWFS VAF ? PA SS ? TAY SE CJ CO HV ALZ SED 
SMI ? CM COOT ES FPSY ICM IPC SPS PEER ? NRT NSC STU TCC ? SMON ? ADLT CHLD 
SNR YAD ? AH ? SP F19 F28"
Jackson South Community Hospital Behavioral Health,9333 SW 152nd Street,Miami,Florida 33157,33157,"? MH ? HI TELE ? PSY ? AT BMT CBT CFT DBT GT IDD IPT PTM TT ? CIT WI ? PVTN ? CLF 
CMHG CSBG ITU MC MD MI OSF PI SCJJ SEF SF SI SMHA SWFS VAF ? SPS ? NRT STU TCC 
? SMON ? ADLT SNR YAD ? AH ? SP F19"
Jewish Community Services of South Florida,"18999 Biscayne Boulevard, Suite 200",Miami,Florida 33180,33180,"? MH ? OP ? OMH ? CBT CFT GT IPT PTM TT ? PVTN ? MC MD PI SF SI SWFS ? GL ? CM ? 
SMPD ? ADLT CHLD SNR YAD ? SP F35"
Kedem Counseling Center Inc,"3550 Biscayne Boulevard, Suite 305",Miami,Florida 33137,33137,"? MH SUMH ? OP ? OMH ? AT BMT CBT CFT DBT IDD IPT TT ? WI ? PVTP ? SF ? TAY SE VET 
CJ CO TRMA PTSD ? CM COOT ES FPSY IPC PRS SPS VRS ? TCC ? SMPD ? ADLT CHLD SNR 
YAD ? SP F35"
Kristi House Inc,1265 NW 12th Avenue,Miami,Florida 33136,33136,"? MH SUMH ? OP ? OMH ? CBT CFT GT IDD IPT PTM TT ? PVTN ? CLF CMHG CSBG MD OSF 
SI SMHA SWFS ? PA ? TRMA PTSD ? CM COOT FPSY LAD ? SMPD ? CHLD ? AH ? SP F19"
Kristi House Inc,18425 NW 2nd Avenue,Miami,Florida 33169,33169,"? MH SUMH ? OP ? OMH ? CBT CFT IDD IPT TT ? PVTN ? CLF CMHG CSBG MD OSF SI SMHA 
SWFS ? PA ? TRMA PTSD ? CM COOT FPSY LAD ? SMPD ? CHLD ? AH ? SP F19"
Kristi House Inc,8925 SW 148th Street,Miami,Florida 33169,33169,"? MH SUMH ? OP ? OMH ? CBT CFT GT IDD IPT TT ? PVTN ? CLF CMHG CSBG MD OSF SI 
SMHA SWFS ? PA ? TRMA PTSD ? CM COOT FPSY LAD ? SMPD ? CHLD ? AH ? SP"
Larkin Community Hospital,7031 SW 62nd Avenue,Miami,Florida 33143,33143,"? MH SUMH ? HI PHDT ? PSY ? AT BMT CBT DBT ECT GT IPT PTM TT ? CIT WI ? PVTP ? CLF 
CMHG CSBG MC MD MI OSF PI SCJJ SF SI SMHA SWFS VAF ? SE CJ CO TRMA ALZ SMI ? 
CDM CM DEC ES ICM IMR IPC LAD PRS SPS PEER ? NRT NSC STU TCC ? SMPD ? ADLT 
CHLD SNR YAD ? AH ? SP"
Mercy Behavioral Center,705 East 8th Avenue Suite 102,Miami,Florida 33155,33155,"? MH SUMH ? OP PHDT ? CMHC ? AT BMT CBT CFT DBT GT IDD IPT PTM TT ? PVTP ? CLF 
MC MD MI OSF PI SCJJ SEF SF SI SWFS VAF ? SS ? TAY GL VET MF CJ CO TRMA PED PTSD 
SMI ? ACT CM COOT ES FPSY ICM PRS SEMP SPS ? TCC ? SMPD ? ADLT CHLD SNR YAD ? 
SP F19 F28"
Miami VA Healthcare System Mental Health Service (116),1201 NW 16th Street,Miami,Florida 33125,33125,"? MH SUMH ? HI OP PHDT RES TELE ? AT BMT CBT CFT DBT ECT GT IDD IPT PTM TT ? CIT 
WI ? VAMC ? MI PI SF ? SE GL VET CJ CO TRMA TBI ALZ PTSD ? ACT CDM CM COOT DEC ES 
FPSY HS ICM IMR IPC LAD PRS SEMP SH SPS VRS PEER ? NRT NSC STU TCC ? SMPD ? 
ADLT SNR YAD ? VO ? AH ? SP"
Morning Star Centers Inc,"7811 Coral Way, Suite 106",Miami,Florida 33155,33155,"? MH SUMH ? OP ? OMH ? BMT CBT CFT DBT GT IDD IPT PTM TT ? PVTP ? MC MD PI SCJJ 
SF SI SWFS ? SS ? TAY SE GL CJ CO TRMA PTSD SED SMI ? COOT FPSY SPS ? SMPD ? 
ADLT CHLD SNR YAD ? SP F19"
Nicklaus Childrens Hospital Inpatient Psychiatry Unit,3100 SW 62nd Avenue,Miami,Florida 33155,33155,"? MH ? HI OP ? PSY ? BMT CBT CFT GT IPT PTM ? WI ? PVTN ? ITU MC MD MI PI SEF SF SI 
? CM ES SPS ? STU ? SMON ? CHLD ? AH ? SP"
North Shore Medical Center,1100 NW 95th Street,Miami,Florida 33150,33150,"? MH SUMH ? HI ? PSY ? AT CFT GT IPT PTM ? CIT WI ? PVTP ? MC MD MI PI SEF SF SI VAF 
? SE CO SMI ? CDM CM DEC FPSY ICM IMR IPC SPS ? NRT NSC STU TCC ? SMON ? ADLT 
SNR YAD ? AH ? SP F19"
PsychSolutions Inc,700 South Royal Poinciana Boulevard Suite 300,Miami,Florida 33166,33166,"? MH SUMH ? OP TELE ? CMHC ? BMT CBT CFT DBT GT IDD IPT PTM TT ? PVTP ? MD MI PI 
SF SI SWFS ? PA SS ? TAY SE CO TRMA PTSD SED SMI ? CM COOT FPSY ? SMON ? ADLT 
CHLD SNR YAD ? SP F19 F28"
PsychSolutions Inc,"10720 Caribbean Boulevard, Suite 320",Miami,Florida 33189,33189,"? MH SUMH ? OP TELE ? CMHC ? BMT CBT CFT DBT GT IDD IPT PTM TT ? PVTP ? MD MI PI 
SF SI SWFS ? PA SS ? TAY SE CO TRMA PTSD SED SMI ? CM COOT FPSY ? SMON ? ADLT 
CHLD SNR YAD ? SP F19 F28"
Sunshine Behavior Center Inc,"9600 SW 8th Street, Suite 1",Miami,Florida 33174,33174,"? MH SUMH ? HI OP PHDT TELE ? MSNH ? AT BMT CBT CFT DBT GT IDD IPT PTM TT ? CIT 
WI ? OSG ? FQHC ? CLF CMHG CSBG ITU MC MD MI OSF PI SEF SF SI SMHA SWFS VAF ? PA 
? TAY SE GL VET ADM MF CJ CO HV TRMA ALZ PED PTSD SED SMI ? ACT CDM CM DEC ES 
FPSY HS ICM IMR IPC LAD PRS SEMP SH SPS VRS PEER ? NRT NSC STU TCC ? SMON ? 
ADLT CHLD SNR YAD ? AH ? SP"
Douglas Gardens CMHC,"1680 Meridian Avenue, Suite 501",Miami Beach,Florida 33139,33139,"? MH SUMH ? OP ? CMHC ? CBT CFT GT IDD IPT PTM TT ? CIT WI ? PVTN ? CLF ITU MC MD 
MI PI SF SI SMHA SWFS VAF ? PA SS ? SE GL VET CJ CO HV TRMA ALZ SMI ? CM COOT HS 
IMR PRS SEMP SH ? STU TCC ? SMPD ? ADLT SNR YAD ? AH ? SP"
Jewish Community Services of South Florida,333 West 41st Street Suites 208-210,Miami Beach,Florida 33140,33140,"? MH ? OP ? OMH ? CBT CFT DBT GT IDD IPT TT ? PVTN ? MC MD MI PI SF ? CJ ? CM FPSY 
? SMPD ? ADLT CHLD SNR YAD ? AH ? SP F28 F35"
Mount Sinai Medical Center Behavioral Health,4300 Alton Road,Miami Beach,Florida 33140,33140,"? MH SUMH ? HI ? PSY ? AT CFT ECT GT IPT PTM TT ? CIT WI ? PVTN ? MC MD MI PI SF SI ? 
SMI ? CDM CM DEC ES FPSY IMR IPC SPS PEER ? NRT NSC STU TCC ? SMON ? ADLT SNR 
YAD ? AH ? SP"
West Florida Community Care Center,5500 Stewart Street,Milton,Florida 32570,32570,"? MH SUMH ? HI ? PSY ? AT BMT CBT CFT DBT GT IDD IPT PTM TT ? CIT ? SMA ? ITU MC MD 
MI OSF PI SF SMHA VAF ? PA SS ? SE GL CO HV TRMA TBI PTSD SMI ? CDM CM DEC ES 
FPSY HS IMR LAD PRS SH SPS PEER ? NRT STU TCC ? SMON ? ADLT SNR YAD ? AH"
Apalachee Center Inc Jefferson County Clinic,1996 South Jefferson Highway,Monticello,Florida 32344,32344,"? MH SUMH ? OP PHDT TELE ? CMHC ? CBT CFT GT IDD IPT PTM TT ? CIT WI ? PVTN ? MC 
MD PI SF SI SMHA ? SS ? CJ CO SED SMI ? CM COOT IMR PRS SPS PEER ? STU TCC ? 
SMPD ? ADLT CHLD SNR YAD ? AH"
Ctr for Family and Child Enrichment,"1825 NW 167th Street, Suite 102",Miami Gardens,Florida 33056,33056,"? MH SUMH ? OP TELE ? CMHC ? AT BMT CBT CFT GT IDD IPT PTM TT ? PVTN ? FQHC ? 
CLF CMHG CSBG MD OSF PI SF SI SMHA SWFS ? SS ? SE CO TRMA SED ? CM COOT DEC 
FPSY IPC PRS TPC ? STU TCC ? SMPD ? ADLT CHLD SNR YAD ? AH ? SP F19"
Clay Behavioral Health Center Inc,3292 County Road 220,Middleburg,Florida 32068,32068,"? MH SUMH ? OP ? CMHC ? BMT CBT CFT DBT GT IPT PTM TT ? CIT ? PVTN ? CLF CMHG 
CSBG MC MD MI OSF PI SCJJ SEF SF SI SMHA SWFS VAF ? SS ? SE CJ PTSD SED SMI ? 
CDM CM COOT FPSY IMR IPC SH SPS PEER ? NRT NSC STU TCC ? SMPD ? ADLT CHLD SNR 
YAD ? AH ? F19"
Center for Discovery Orlando,14915 Fosgate Road,Montverde,Florida 34756,34756,"? MH SUMH ? RES ? RTCC ? CBT CFT DBT GT IPT PTM ? PVTP ? MI PI SF ? PED ? CM DEC 
FPSY HS ? SMON ? CHLD ? SP"
Recovery Solutions of Central Florida,4820 Highway 19-A,Mount Dora,Florida 32757,32757,"? MH SUMH ? OP PHDT RES ? PH ? AT BMT CBT CFT DBT GT IDD IPT PTM TT ? PVTP ? PI SF 
? CO TRMA PTSD ? CM COOT DEC FPSY PRS SH ? SMPD ? ADLT SNR YAD"
Bay Pines VA Healthcare System Naples VA CBOC,"800 Goodlette-Frank Road, Suite 120",Naples,Florida 34102,34102,"? MH ? OP TELE ? CBT CFT GT IPT PTM TT ? WI ? VAMC ? VAF ? VET ? CDM CM DEC ES IMR 
IPC SPS PEER ? NRT NSC STU TCC ? SMON ? ADLT SNR YAD ? VO"
David Lawrence Center Community Services,2806 South Horseshoe Drive,Naples,Florida 34104,34104,"? MH SUMH ? OP ? OMH ? BMT CBT CFT DBT GT IPT PTM TT ? CIT ? PVTN ? CLF CMHG MC 
MD MI OSF PI SCJJ SF SI SMHA SWFS ? SS ? CJ SED SMI ? ACT CM COOT FPSY SEMP SPS 
? STU ? SMON ? ADLT CHLD SNR YAD ? AH ? SP F19 F28"
David Lawrence Center Main Campus,6075 Bathey Lane,Naples,Florida 34116,34116,"? MH SUMH ? OP PHDT RES TELE ? MSNH ? AT BMT CBT CFT DBT GT IDD IPT PTM TT ? CIT 
WI ? PVTN ? CLF CMHG CSBG ITU MC MD MI OSF PI SCJJ SF SI SMHA SWFS VAF ? PA SS ? 
TAY VET CJ CO TRMA PED PTSD SED SMI ? CM COOT DEC ES FPSY HS IMR IPC PRS SEMP 
SH SPS VRS PEER ? NRT NSC STU ? SMON ? ADLT CHLD SNR YAD ? AH ? SP F19 F28"
Willough at Naples,9001 Tamiami Trail East,Naples,Florida 34113,34113,"? MH SUMH ? HI PHDT ? PSY ? AT CBT CFT GT IDD IPT PTM ? PVTP ? MC MI PI SF VAF ? 
VET ? CDM CM DEC ES FPSY PRS ? NRT STU ? SMPD ? ADLT SNR YAD ? AH ? SP F19 F28 
F70"
Harbor Behavioral Healthcare Institute Outpatient Center West,8002 King Helie Boulevard,New Port Richey,Florida 34653,34653,"? MH SUMH ? OP ? CMHC ? CBT CFT DBT GT IDD IPT PTM TT ? PVTN ? CLF CMHG CSBG 
MC MD PI SF SI SMHA SWFS VAF ? PA SS ? GL CJ ? CM COOT PRS SH PEER ? SMON ? ADLT 
SNR YAD ? AH ? SP"
J A Haley VAMC New Port Richey OPC,9912 Little Road,New Port Richey,Florida 34654,34654,"? MH SUMH ? OP TELE ? BMT CBT CFT DBT GT IPT PTM TT ? CIT ? VAMC ? MC MI PI VAF ? 
SE GL VET ADM MF CO HV TRMA TBI ALZ PED PTSD SMI ? ACT CM ES FPSY IPC SPS ? NRT 
NSC STU TCC ? SMON ? ADLT SNR YAD ? VO ? AH ? SP"
Medical Center of Trinity Behavioral Health West Pasco Campus,5637 Marine Parkway,New Port Richey,Florida 34652,34652,"? MH SUMH ? HI PHDT ? PSY ? AT CBT DBT ECT GT IPT PTM ? CIT WI ? PVTP ? MC MD MI PI 
SF SI VAF ? SE ? CDM CM FPSY SPS ? NRT NSC STU TCC ? SMON ? ADLT SNR YAD ? AH"
Center for Discovery Palm Beach,"11300 U.S. Highway 1, Suite 150",North Palm Beach,Florida 33408,33408,"? MH SUMH ? PHDT ? PH ? AT BMT CBT CFT DBT GT IDD IPT PTM TT ? PVTP ? PI SF ? GL 
TRMA PED PTSD ? CM DEC FPSY IPC ? SMPD ? ADLT CHLD YAD"
Coastal Behavioral Healthcare Inc,"12497 Tamiami Trail South, Suite 4",North Port,Florida 34287,34287,"? MH SUMH ? OP TELE ? CMHC ? BMT CBT CFT DBT GT IDD IPT PTM TT ? CIT ? PVTN ? 
CMHG MC MD MI OSF PI SF SMHA SWFS ? PA ? CO PTSD ? CDM CM COOT FPSY SPS ? STU 
TCC ? SMPD ? ADLT CHLD SNR YAD ? AH ? SP"
Florida Center for Early Childhood,6929 Outreach Way,North Port,Florida 34287,34287,"? MH ? OP ? OMH ? AT CBT CFT DBT GT IPT TT ? CIT ? PVTN ? CLF MD MI OSF PI SEF SF SI 
SMHA SWFS ? PA SS ? CM ? SMON ? CHLD ? SP"
Centers Inc,5664 SW 60th Avenue,Ocala,Florida 34474,34474,"? MH SUMH ? HI OP TELE ? CMHC ? BMT CBT CFT GT IDD IPT PTM TT ? CIT WI ? PVTN ? 
CLF CMHG CSBG MC MD MI OSF PI SF SI SMHA SWFS ? SS ? SE GL VET MF CJ CO TRMA 
PTSD SED SMI ? CM COOT ES FPSY PRS SPS PEER ? STU TCC ? SMPD ? ADLT CHLD SNR 
YAD ? AH ? SP"
Guest House Ocala Outpatient Recovery,2233 East Fort King Street Suite A,Ocala,Florida 34470,34470,"? MH SUMH ? OP PHDT TELE ? OMH ? AT CBT CFT DBT GT IDD IPT PTM TT ? PVTP ? PI SF ? 
VET ADM CJ TRMA PTSD ? CM ? SMPD ? ADLT CHLD YAD"
Vines Hospital,3130 SW 27th Avenue,Ocala,Florida 34471,34471,"? MH SUMH ? HI OP PHDT ? PSY ? BMT CBT DBT GT IDD PTM TT ? CIT WI ? PVTP ? ITU MC 
MD MI PI SF SMHA VAF ? SE VET ADM MF CO TRMA PTSD ? SPS ? NRT STU TCC ? SMPD ? 
ADLT SNR YAD ? AH"
Orlando Psychiatric Associates Ocoee,1551 Boren Drive Suite C,Ocoee,Florida 34761,34761,"? MH ? OP ? CMHC ? CBT CFT GT IPT PTM ? PVTP ? MC MD PI SF SI ? SPS ? SMPD ? ADLT 
CHLD SNR YAD ? SP F36"
New Horizons of the Treasure Coast Inc,1600 SW 2nd Avenue,Okeechobee,Florida 34974,34974,"? MH SUMH ? OP TELE ? OMH ? BMT CBT CFT DBT IDD IPT PTM TT ? CIT ? PVTN ? CLF 
CMHG MC MD MI OSF PI SCJJ SF SI SMHA SWFS ? SS ? CM COOT ICM PRS SPS ? SMON ? 
ADLT CHLD SNR YAD ? AH ? SP"
Suncoast Mental Health Center Okeechobee,408 NW 3rd Street,Okeechobee,Florida 34972,34972,"? MH SUMH ? OP ? CMHC ? AT BMT CBT CFT DBT GT IPT PTM TT ? PVTN ? MD PI SF SI 
SWFS ? CO TRMA PTSD SED SMI ? CM COOT FPSY SPS ? STU ? SMPD ? ADLT CHLD SNR 
YAD ? AH ? SP"
Jackson CMHC Childrens Outpatient Services,15055 NW 27th Avenue,Opa Locka,Florida 33054,33054,"? MH ? OP ? CMHC ? BMT CBT CFT IPT PTM TT ? LMG ? CLF CMHG CSBG MC MD OSF PI SF 
SI SMHA SWFS ? PA SS ? GL CJ HV TRMA PTSD SED ? CM COOT FPSY ICM IPC SPS PEER ? 
SMON ? CHLD ? AH ? SP F19"
Jackson CMHC Crisis Stabilization Unit,15055 NW 27th Avenue,Opa Locka,Florida 33054,33054,"? MH SUMH ? HI OP PHDT RES ? PSY ? AT BMT CBT CFT DBT GT IDD IPT PTM TT ? CIT WI ? 
LMG ? CLF CMHG CSBG MC MD MI OSF PI SF SI SMHA SWFS ? PA SS ? CJ CO TRMA PTSD 
SMI ? ACT CDM CM COOT DEC ES FPSY HS ICM IMR IPC LAD PRS SEMP SH SPS TPC VRS 
PEER ? NRT NSC STU TCC ? SMON ? ADLT YAD ? AH ? SP F19 F28 F81"
Florida Csl and Evaluation Services,1540 Kingsley Avenue,Orange Park,Florida 32073,32073,"? MH ? OP ? OMH ? BMT CBT CFT DBT GT IDD IPT TT ? PVTP ? CLF MC MD MI PI SF ? SS ? 
TAY SE GL VET MF CO HV TRMA PTSD ? COOT FPSY PRS SPS VRS ? SMPD ? ADLT CHLD 
SNR YAD ? SP"
Orange Park Medical Center Behavioral Health,2001 Kingsley Avenue,Orange Park,Florida 32073,32073,"? MH SUMH ? HI OP PHDT TELE ? PSY ? AT CBT CFT ECT GT IDD IPT PTM TT ? WI ? PVTP ? 
MC MD MI PI SF SI SMHA SWFS VAF ? SE CO SMI ? FPSY IMR SPS PEER ? NRT NSC STU 
TCC ? SMON ? ADLT SNR YAD ? SP"
AdventHealth Center for Behavioral Health,601 East Rollins Street,Orlando,Florida 32803,32803,"? MH SUMH ? HI TELE ? PSY ? AT BMT CBT CFT DBT ECT GT IDD IPT PTM TT ? CIT WI ? 
PVTN ? MC MD MI PI SF SI SMHA VAF ? CO ? CDM CM DEC FPSY HS ICM IMR IPC PRS SH 
SPS VRS 
? NRT NSC STU TCC ? SMON ? ADLT SNR YAD ? AH ? SP"
Aspire Health Partners Kassab Campus,434 Kennedy Boulevard,Orlando,Florida 32810,32810,"? MH SUMH ? HI RES TELE ? PSY ? AT BMT CBT CFT GT IDD IPT PTM TT ? CIT WI ? PVTN ? 
CLF CMHG MD MI OSF PI SCJJ SF SI SMHA SWFS ? TAY SE GL VET MF CJ CO HV TRMA 
PTSD SMI ? ACT CM FPSY ICM SPS PEER ? SMPD ? ADLT CHLD SNR YAD ? AH ? SP F4 F19"
Aspire Health Partners Princeton Plaza,1800 Mercy Drive,Orlando,Florida 32808,32808,"? MH SUMH ? HI OP PHDT TELE ? PSY ? AT CBT CFT DBT GT IDD IPT PTM TT ? CIT WI ? 
PVTN ? CLF CMHG MC MD MI OSF PI SCJJ SEF SF SI SMHA SWFS VAF ? SS ? TAY SE GL 
VET MF CJ CO TRMA PTSD SED SMI ? ACT CM COOT FPSY HS ICM LAD PRS SEMP SH SPS 
PEER ? NSC STU TCC ? SMPD ? ADLT CHLD SNR YAD ? AH"
Aspire Health Partners College Place,4524 Thisledown Drive,Orlando,Florida 32804,32804,"? MH ? RES TELE ? RTCA ? AT BMT IPT PTM ? CIT ? PVTN ? CLF CMHG CSBG MD PI SCJJ 
SF SI SMHA ? SS ? SE GL VET MF CJ HV TRMA PTSD SMI ? CM ES HS ICM IMR PRS SEMP 
SPS PEER ? NRT NSC STU TCC ? SMPD ? ADLT SNR YAD ? SP"
Central Florida Behavioral Hospital,6601 Central Florida Parkway,Orlando,Florida 32821,32821,"? MH SUMH ? HI OP PHDT TELE ? PSY ? AT BMT CBT DBT ECT GT IDD PTM TT ? CIT WI ? 
PVTP ? MC MI PI SF SI VAF ? TAY SE CO TRMA PTSD SED SMI ? CDM DEC ES FPSY IMR 
PEER ? NRT NSC STU TCC ? SMON ? ADLT CHLD SNR YAD ? AH"
Childrens Home Society of Florida,5768 South Semoran Boulevard,Orlando,Florida 32822,32822,"? MH ? OP TELE ? OMH ? CBT CFT DBT GT IDD IPT PTM TT ? PVTN ? CLF MD PI SCJJ SF SI 
SMHA SWFS ? TRMA PTSD SED ? CM COOT ICM ? SMPD ? ADLT CHLD YAD ? AH ? SP F19 
F91"
Chrysalis Health Outpatient Office,1703 West Colonial Drive,Orlando,Florida 32804,32804,"? MH SUMH ? OP TELE ? CMHC ? CBT CFT IDD IPT TT ? PVTP ? MD PI SCJJ SF ? SS ? TAY 
SE CJ CO TRMA PTSD SED SMI ? CM COOT FPSY ICM ? SMPD ? ADLT CHLD SNR YAD ? AH ? 
SP"
Community Counseling Center of Central Florida LLC,3544 Edgewater Drive,Orlando,Florida 32804,32804,"? MH ? OP ? OMH ? CBT CFT DBT IPT TT ? PVTP ? CLF MD OSF SCJJ SF SMHA SWFS ? 
COOT FPSY ? SMPD ? ADLT CHLD SNR YAD ? AH ? SP"
Devereux Orange Counseling Ctr Therapeutic Foster Care,"5749 Westgate Drive, Suite 102",Orlando,Florida 32835,32835,"? MH SUMH ? OP TELE ? OMH ? BMT CBT CFT DBT GT IPT PTM TT ? CIT ? PVTN ? CLF 
CMHG MD PI SF SI SMHA SWFS ? TAY SE GL CO TRMA TBI PTSD SED ? FPSY IMR SPS TPC 
? SMPD ? ADLT CHLD SNR YAD ? AH ? SP F19"
Devereux Statewide Psychiatric Prog (SIPP),6147 Christian Way,Orlando,Florida 32808,32808,"? MH SUMH ? RES TELE ? RTCC ? AT BMT CBT CFT DBT GT IPT PTM TT ? PVTN ? MD ? GL 
CO TRMA TBI SED ? DEC ES FPSY IMR PRS SPS ? STU ? SMPD ? CHLD ? AH ? SP F19"
Esperanza Behavioral Services,"7350 Futures Drive, Suite 16",Orlando,Florida 32819,32819,"? MH ? OP ? CMHC ? BMT CBT CFT GT IPT PTM TT ? PVTP ? MC MD MI PI SF SI SMHA ? GL 
VET TRMA PTSD ? FPSY ? STU ? SMPD ? ADLT CHLD YAD ? SP"
Orlando Psychiatric Associates,"2345 Sand Lake Road, Suite 200",Orlando,Florida 32809,32809,"? MH ? OP ? CMHC ? CBT CFT IPT PTM ? PVTP ? MC MD MI PI SF ? FPSY SPS ? SMPD ? 
ADLT CHLD SNR YAD ? SP F36"
Renaissance Healthcare Group LLC Pasadena Villa,119 Pasadena Place,Orlando,Florida 32803,32803,"? MH SUMH ? OP PHDT RES ? RTCA ? AT BMT CBT CFT DBT GT IDD IPT PTM TT ? PVTP ? PI 
SF ? CO SMI ? ACT CM ES FPSY HS PRS SH SPS VRS ? NRT STU TCC ? SMPD ? ADLT SNR 
YAD ? SP"
Statewide Inpt Psychiatric Program Devereux SIPP Program,6147 Christian Way,Orlando,Florida 32822,32822,"? MH SUMH ? RES TELE ? RTCC ? BMT CBT CFT DBT GT IDD IPT PTM TT ? PVTN ? MD SF ? 
GL CO TRMA TBI PTSD SED ? ES FPSY ICM IMR PRS SPS TPC ? SMON ? CHLD ? AH ? SP 
F19"
