Name,Address,City,State,Zip,Services
Four County Counseling Center Fulton County Satellite,401 East 8th Street Suite A,Rochester,Indiana 46975,46975,"? MH SUMH ? HI ? PSY ? AT BMT CBT DBT GT IDD IPT PTM TT ? SMA ? MC MD PI SF SI 
SMHA ? SE CJ CO TBI PTSD SMI ? CDM CM DEC IMR PRS SPS VRS ? NRT NSC STU TCC ? 
SMON ? ADLT SNR YAD ? AH"
LifeSpring Health Systems Western Division,818 Madison Street / P.O. Box 201,Rockport,Indiana 47635,47635,"? MH SUMH ? OP RES TELE ? RTCC ? AT BMT CBT CFT DBT GT IDD IPT PTM TT ? CIT ? 
PVTN ? CLF CMHG CSBG MD MI PI SCJJ SEF SF SI SMHA SWFS ? CJ TRMA PTSD SED ? CM 
COOT DEC ES FPSY ICM ? STU ? SMON ? CHLD"
Centerstone of Indiana Inc Centerstone Rushville,1400 North Cherry Street,Rushville,Indiana 46173,46173,"? MH SUMH ? OP TELE ? CMHC ? AT CBT CFT DBT GT IPT PTM TT ? CIT WI ? PVTN ? CLF 
CMHG CSBG MC MD MI PI SCJJ SF SI SMHA SWFS ? SS ? CO TRMA SED SMI ? CDM CM 
COOT FPSY ICM PRS SEMP SPS TPC ? NRT NSC STU TCC ? SMON ? ADLT CHLD SNR YAD 
? AH ? SP"
Centerstone of Indiana Inc Centerstone Seymour,1443 Corporate Way,Seymour,Indiana 47274,47274,"? MH SUMH ? OP TELE ? CMHC ? BMT CBT CFT DBT GT IPT PTM ? CIT WI ? PVTN ? CLF 
CMHG CSBG MC MD MI OSF PI SCJJ SF SI SMHA SWFS VAF ? PA SS ? CM COOT ES IMR 
PRS SH ? STU TCC ? SMON ? ADLT CHLD SNR YAD ? AH"
LifeSpring Inc Washington County Office,1321 South Jackson Street,Salem,Indiana 47167,47167,"? MH SUMH ? OP TELE ? CMHC ? CBT CFT GT IDD IPT PTM TT ? CIT WI ? PVTN ? CLF 
CMHG CSBG MC MD MI OSF PI SCJJ SEF SF SI SMHA SWFS VAF ? TAY CJ CO TRMA PTSD 
SED SMI ? CM DEC FPSY PRS SEMP SPS ? NRT NSC STU TCC ? SMON ? ADLT CHLD SNR 
YAD ? AH"
Campagna Academy,7403 Cline Avenue,Schererville,Indiana 46375,46375,"? MH SUMH ? OP TELE ? CMHC ? CBT CFT GT IDD IPT PTM TT ? CIT WI ? PVTN ? CLF 
CMHG CSBG MC MD MI OSF PI SCJJ SEF SF SI SMHA SWFS VAF ? TAY CJ CO TRMA PTSD 
SED SMI ? CM DEC FPSY PRS SEMP SPS ? NRT NSC STU TCC ? SMON ? ADLT CHLD SNR 
YAD ? AH"
Centerstone of Indiana Inc Centerstone Scottsburg,1092 Community Way,Scottsburg,Indiana 47170,47170,"? MH SUMH ? OP ? CMHC ? AT BMT CBT CFT DBT IDD IPT PTM TT ? CIT ? PVTN ? FQHC ? 
CLF CMHG CSBG MC MD MI OSF PI SCJJ SF SI SMHA SWFS ? PA SS ? SED SMI ? CDM CM 
COOT DEC IMR IPC SPS ? NRT NSC STU TCC ? SMON ? ADLT CHLD SNR YAD ? AH"
LifeSpring Inc Scott County Office,75 North 1st Street,Scottsburg,Indiana 47170,47170,"? MH SUMH ? RES ? RTCC ? AT BMT CBT CFT DBT GT IDD IPT PTM TT ? CIT ? PVTN ? CLF 
MD OSF PI SCJJ SEF SF SMHA SWFS ? CJ CO TRMA PTSD SED ? CM DEC ES FPSY HS ICM 
IPC PRS SEMP SPS TPC VRS PEER ? STU ? SMON ? CHLD"
Memorial Epworth of South Bend,420 North Niles Avenue,South Bend,Indiana 46617,46617,"? MH SUMH ? OP ? CMHC ? AT BMT CBT CFT DBT IDD IPT PTM TT ? CIT ? PVTN ? CLF 
CMHG CSBG MC MD MI OSF PI SCJJ SF SI SMHA SWFS ? PA SS ? SED SMI ? CDM CM 
COOT IMR SPS ? NSC STU TCC ? SMON ? ADLT CHLD SNR YAD ? AH"
Oaklawn Psychiatric Center Inc,415 East Madison Street,South Bend,Indiana 46617,46617,"? MH SUMH ? OP ? CMHC ? BMT CBT CFT GT IDD IPT PTM TT ? CIT ? PVTN ? CLF CMHG 
CSBG ITU MC MD MI OSF PI SCJJ SEF SF SI SMHA SWFS VAF ? SS ? SE GL MF CO TRMA 
PTSD SED SMI ? ACT CM COOT FPSY IMR SPS ? STU ? SMON ? ADLT CHLD SNR YAD ? AH"
Centerstone of Indiana Inc Spencer Integrated Health,35 Bob Babbs Drive,Spencer,Indiana 47460,47460,"? MH SUMH ? HI ? PSY ? AT CBT CFT ECT GT IDD IPT PTM ? WI ? PVTN ? CLF MC MD MI PI 
SF SMHA ? SE ALZ SMI ? DEC ES FPSY IPC ? NRT STU TCC ? SMON ? ADLT CHLD SNR 
YAD"
Hamilton Center Inc Spencer Office,909 West Hillside Avenue,Spencer,Indiana 47460,47460,"? MH ? OP ? CMHC ? CBT CFT DBT GT IDD IPT PTM TT ? CIT ? PVTN ? CLF CSBG MC MD PI 
SF SI SMHA SWFS ? PA SS ? TAY CO SMI ? CM COOT FPSY ICM IMR IPC PEER ? STU ? 
SMON ? ADLT CHLD SNR YAD ? AH ? SP"
Hamilton Center Inc,2134 Mary Sherman Drive,Sullivan,Indiana 47882,47882,"? MH SUMH ? OP TELE ? CMHC ? CBT CFT GT IDD IPT PTM TT ? CIT WI ? PVTN ? CLF 
CMHG CSBG MC MD MI OSF PI SCJJ SEF SF SI SMHA SWFS VAF ? TAY CJ CO TRMA PTSD 
SED SMI ? CM DEC FPSY IPC PRS SEMP SPS ? NRT NSC STU TCC ? SMON ? ADLT CHLD 
SNR YAD ? AH"
Otis R Bowen Ctr for Human Servs Syracuse Outpatient Office,901 South Huntington Street,Syracuse,Indiana 46567,46567,"? MH SUMH ? OP TELE ? CMHC ? AT CBT CFT DBT GT IPT PTM TT ? CIT WI ? PVTN ? CLF 
CMHG MC MD MI OSF PI SCJJ SF SI SMHA SWFS VAF ? SE VET CO TRMA PTSD SED SMI ? 
CM ICM PRS SPS ? STU ? SMON ? ADLT CHLD SNR YAD ? AH"
LifeSpring Health Systems,1443 9th Street,Tell City,Indiana 47586,47586,"? MH ? OP TELE ? CMHC ? CBT CFT DBT GT IPT PTM TT ? CIT WI ? PVTN ? CLF CMHG MC 
MD MI OSF PI SCJJ SF SI SMHA SWFS VAF ? SS ? SED SMI ? CM ICM PRS SPS ? STU ? 
SMON ? ADLT CHLD SNR YAD ? AH"
Gibault Inc,6401 South U.S. Highway 41,Terre Haute,Indiana 47802,47802,"? MH SUMH ? OP ? CMHC ? BMT CBT CFT DBT GT IDD IPT TT ? CIT ? PVTN ? CLF CMHG 
CSBG MC MD MI OSF PI SCJJ SEF SF SI SMHA SWFS ? SE CO SED SMI ? CM COOT ES 
FPSY IMR PRS SPS ? STU ? SMON ? ADLT CHLD SNR YAD ? AH ? SP"
Hamilton Center Inc,620 8th Avenue,Terre Haute,Indiana 47804,47804,"? MH SUMH ? OP TELE ? CMHC ? BMT CBT CFT DBT GT IPT PTM ? CIT WI ? PVTN ? CLF 
CMHG CSBG MC MD MI OSF PI SCJJ SF SI SMHA SWFS VAF ? PA SS ? SMI ? CM COOT ES 
IMR PRS SH ? STU TCC ? SMPD ? ADLT CHLD SNR YAD ? AH"
Hamilton Center Inc Child and Adolescent Services,500 8th Avenue,Terre Haute,Indiana 47804,47804,"? MH SUMH ? PHDT RES ? RTCC ? BMT CBT CFT GT IPT PTM TT ? PVTN ? MD MI PI SEF 
SWFS ? SED ? CM ES FPSY ? SMON ? CHLD"
Harsha Behavioral Center Inc,1980 East Woodsmall Drive,Terre Haute,Indiana 47802,47802,"? MH SUMH ? HI OP TELE ? PSY ? CBT CFT DBT GT IPT PTM TT ? CIT WI ? PVTN ? CMHG 
MC MD MI OSF PI SCJJ SF SI SMHA SWFS VAF ? SS ? SMI ? CM COOT PRS SPS ? STU ? 
SMON ? ADLT SNR YAD ? AH ? SP F17"
Terre Haute Regional Hospital Behavioral Health Unit,3901 South 7th Street,Terre Haute,Indiana 47802,47802,"? MH SUMH ? OP TELE ? CMHC ? BMT CBT CFT DBT GT IPT PTM TT ? CIT WI ? PVTN ? 
FQHC ? CLF CMHG MC MD MI OSF PI SCJJ SF SI SMHA SWFS ? SS ? VET CO TRMA PTSD 
SED ? CM COOT ICM PRS SEMP SPS ? STU ? SMON ? ADLT CHLD SNR YAD ? AH"
VA East Community Base OP Clinic,70 West Honey Creek Parkway,Terre Haute,Indiana 47802,47802,"? MH SUMH ? HI ? PSY ? AT BMT CBT CFT DBT GT IDD IPT PTM TT ? CIT WI ? PVTP ? MC 
MD MI PI SF SI ? SE CO ALZ SED SMI ? PRS SPS ? NSC STU ? SMON ? ADLT CHLD SNR 
YAD ? AH"
Centerstone of Indiana Inc Centerstone Union City,224 North Columbia Street,Union City,Indiana 47390,47390,"? MH SUMH ? HI ? PSY ? AT BMT CBT CFT DBT GT IDD IPT PTM TT ? CIT WI ? PVTN ? MC 
MD MI PI SCJJ SF SI SMHA ? SE GL VET ADM MF CJ CO HV TRMA PTSD SMI ? CM DEC ES 
FPSY IPC PRS SPS ? NRT NSC STU TCC ? SMON ? ADLT SNR YAD ? AH"
Midwest Ctr for Youth and Families,2301 Cumberland Drive,Valparaiso,Indiana 46383,46383,"? MH SUMH ? OP TELE ? OMH ? CBT CFT GT IPT PTM TT ? CIT WI ? VAMC ? MC MD PI SF 
VAF ? VET ? CDM CM COOT DEC FPSY HS ICM IMR PRS SEMP SH SPS VRS PEER ? NRT 
STU TCC ? SMPD ? ADLT SNR YAD ? VO"
Porter Starke Services Inc,601 Wall Street,Valparaiso,Indiana 46383,46383,"? MH ? OP ? CMHC ? CBT CFT GT IPT TT ? CIT WI ? PVTN ? CLF CMHG CSBG MC MD MI 
OSF PI SCJJ SEF SF SI SMHA SWFS VAF ? TRMA PTSD SED ? CM FPSY PRS SPS ? STU 
TCC ? SMON ? CHLD ? AH"
Porter Starke Services Inc,701 Wall Street,Valparaiso,Indiana 46383,46383,"? MH ? RES ? ORES ? AT BMT CFT DBT GT IDD IPT PTM TT ? CIT ? PVTP ? CLF MD MI PI 
SEF SF SI SMHA SWFS ? GL MF TRMA PED SED ? CM ES FPSY SPS ? SMON ? CHLD YAD ? 
SP"
Community Mental Health Center Inc,1037 West Main Street,Vevay,Indiana 47043,47043,"? MH SUMH ? OP TELE ? CMHC ? AT BMT CBT CFT DBT GT IDD IPT PTM TT ? CIT WI ? 
PVTN ? CLF CMHG CSBG MC MD MI PI SCJJ SF SMHA SWFS ? SS ? CO SED ? CM COOT 
DEC FPSY SPS PEER ? NRT NSC STU TCC ? SMON ? ADLT CHLD SNR YAD ? AH ? SP"
Switzerland County Counseling Ctr,1037 West Main Street,Vevay,Indiana 47043,47043,"? MH SUMH ? HI OP ? PSY ? AT CBT DBT GT PTM TT ? CIT WI ? PVTN ? CLF CMHG CSBG 
MC MD MI PI SCJJ SF SMHA SWFS ? SS ? SMI ? CM DEC FPSY HS IMR IPC PRS SPS PEER 
? NRT NSC STU TCC ? SMON ? ADLT SNR YAD ? AH"
Good Samaritan Hospital,515 Bayou Street,Vincennes,Indiana 47591,47591,"? MH SUMH ? OP ? CMHC ? AT BMT CBT CFT DBT GT IPT PTM TT ? CIT WI ? PVTN ? CLF 
CMHG CSBG ITU MC MD MI OSF PI SCJJ SEF SF SI SMHA SWFS VAF ? SS ? TAY SE CO SED 
SMI ? CDM CM COOT ES FPSY HS ICM IMR IPC SEMP SPS VRS ? STU TCC ? SMON ? ADLT 
CHLD SNR YAD ? AH ? SP"
Good Samaritan Hospital Willows,1901 Willow Street,Vincennes,Indiana 47591,47591,"? MH SUMH ? OP ? CMHC ? AT BMT CBT CFT DBT GT IPT PTM TT ? CIT WI ? PVTN ? CLF 
CMHG CSBG ITU MC MD MI OSF PI SCJJ SEF SF SI SMHA SWFS VAF ? SS ? TAY SE CO SED 
38
SMI ? CDM CM COOT ES FPSY HS ICM IMR IPC SEMP SPS VRS ? STU TCC ? SMON ? ADLT 
CHLD SNR YAD ? AH"
Vincennes Community Based Outpatient Marion VA,1813 Willow Street Suite 6-A,Vincennes,Indiana 47591,47591,"? MH SUMH ? OP ? CMHC ? CBT CFT DBT GT IDD IPT PTM TT ? CIT WI ? PVTN ? CLF MC 
MD MI PI SF SI SMHA SWFS VAF ? CO TRMA PTSD SMI ? ACT CDM CM COOT FPSY ICM IMR 
PRS SPS ? STU ? SMON ? ADLT SNR YAD ? AH"
Otis R Bowen Ctr for Human Servs Wabash County Office,255 North Miami Street,Wabash,Indiana 46992,46992,"? MH ? OP ? CMHC ? BMT CBT CFT DBT GT IPT PTM TT ? CIT ? LMG ? CLF CMHG MC MD 
MI OSF PI SCJJ SF SI SMHA SWFS VAF ? TAY GL MF TRMA TBI PTSD SED ? CM COOT FPSY 
ICM PRS SPS ? STU ? SMON ? CHLD YAD ? AH"
Otis R Bowen Ctr for Human Servs,850 North Harrison Road,Warsaw,Indiana 46580,46580,"? MH SUMH ? OP TELE ? BMT CBT CFT IPT PTM TT ? CIT WI ? VAMC ? MI SF VAF ? SE GL 
VET MF CO TRMA PTSD SMI ? DEC HS SEMP SPS VRS ? NRT NSC STU TCC ? SMPD ? ADLT 
SNR YAD ? VO ? AH"
Otis R Bowen Ctr for Human Servs The Harbours,2216 North Pointe Drive,Warsaw,Indiana 46582,46582,"? MH SUMH ? OP TELE ? CMHC ? BMT CBT CFT DBT GT IDD IPT PTM TT ? CIT WI ? PVTN ? 
CLF CMHG CSBG MC MD MI OSF PI SCJJ SEF SF SI SMHA SWFS ? PA SS ? TAY SE GL VET 
ADM MF CJ CO TRMA TBI ALZ PED PTSD SED SMI ? ACT CM COOT FPSY IMR PRS SPS ? 
STU TCC ? SMON ? ADLT CHLD SNR YAD ? AH"
Daviess Community Hospital,1314 East Walnut Street,Washington,Indiana 47501,47501,"? MH SUMH ? OP RES ? RTCA ? CBT CFT DBT GT IDD IPT PTM TT ? CIT ? PVTN ? MC MD 
SF ? SMI ? CDM CM DEC FPSY IMR IPC PRS SEMP SH SPS PEER ? NRT NSC STU TCC ? 
SMPD ? ADLT SNR YAD ? AH ? SP"
Good Samaritan Hospital Samaritan Center,2007 State Street,Washington,Indiana 47501,47501,"? MH SUMH ? OP ? ORES ? CBT DBT GT IDD IPT PTM TT ? CIT ? PVTN ? MC MD SF ? SMI ? 
CM FPSY IMR IPC PRS SEMP SH SPS PEER ? NRT NSC STU ? SMPD ? ADLT SNR YAD ? AH"
Community Mental Health Center Inc Saint Leon Office,"28208 State Route 1, Suite 101",West Harrison,Indiana 47060,47060,"? MH ? HI OP ? PSY ? AT BMT CBT DBT ECT GT IPT PTM ? CIT ? LMG ? CLF MC MD MI PI 
SF SI ? SE CO TRMA ALZ PTSD ? CDM DEC FPSY HS IPC SPS ? NRT STU TCC ? SMON ? 
CHLD SNR"
River Bend Hospital,2900 North River Road,West Lafayette,Indiana 47906,47906,"? MH SUMH ? OP TELE ? CMHC ? CBT CFT DBT GT IDD IPT PTM TT ? LMG ? CLF CMHG 
CSBG MC MD MI PI SCJJ SF SI SMHA SWFS VAF ? SS ? CO SMI ? CM COOT ES FPSY ICM ? 
NRT NSC STU TCC ? SMON ? ADLT CHLD SNR YAD ? AH"
West Lafayette Community Based Clinic,3851 North River Road,West Lafayette,Indiana 47906,47906,"? MH SUMH ? OP ? CMHC ? AT BMT CBT CFT DBT GT IPT PTM TT ? CIT WI ? PVTN ? CLF 
CMHG CSBG ITU MC MD MI OSF PI SCJJ SEF SF SI SMHA SWFS VAF ? SS ? TAY SE CO SED 
SMI ? CDM CM COOT ES FPSY HS ICM IMR IPC SEMP SPS VRS ? STU TCC ? SMON ? ADLT 
CHLD SNR YAD ? AH ? SP"
Four County Counseling Center Pulaski County Satellite,118 North Sally Drive,Winamac,Indiana 46996,46996,"? MH ? HI ? PSY ? AT CBT GT IPT PTM ? WI ? PVTN ? MC 
MD MI PI SF SI ? SMI ? NRT NSC STU TCC ? SMON ? ADLT SNR YAD ? AH"
Centerstone of Indiana Inc Centerstone Winchester,325 South Oak Street Suite 103,Winchester,Indiana 47394,47394,"? MH ? OP TELE ? OMH ? BMT CBT GT IPT PTM ? CIT WI ? VAMC ? PI SF VAF ? GL VET ? 
ACT CDM CM COOT DEC IPC SPS PEER ? STU ? SMPD ? ADLT SNR YAD ? VO"
